ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month,UTIL_1,UTIL_2,UTIL_3,UTIL_4,UTIL_5,UTIL_6,UTIL_AVG,UTIL_MAX,UTIL_MIN,UTIL_LATEST,UTIL_VOLATILITY,UTIL_TREND,PAYCOV_1,PAYCOV_2,PAYCOV_3,PAYCOV_4,PAYCOV_5,PAYCOV_AVG,PAYCOV_LATEST,PAYCOV_TREND,N_MONTHS_DELINQUENT,MAX_DELINQUENCY,AVG_DELINQUENCY_SEVERITY,RECENT_DELINQUENCY,SEVERE_DELINQUENCY_FLAG,PERSISTENT_DELINQUENCY_FLAG,BILL_AVG,BILL_LATEST,BILL_MAX,BILL_TREND,BILL_VOLATILITY,PAYAMT_AVG,PAYAMT_LATEST,PAYAMT_MAX,PAYAMT_TREND,PAYAMT_VOLATILITY,BALANCE_TO_LIMIT_LATEST,PAYMENT_CAPACITY,UTILIZATION_STRESS_FLAG
13961,120000,1,2,1,38,1,2,2,2,2,2,116344,111960,115804,92542,83581,61650,0,6781,0,5550,0,0,0,0.9695333333333334,0.933,0.9650333333333333,0.7711833333333333,0.6965083333333333,0.51375,0.8081680555555555,0.9695333333333334,0.51375,0.9695333333333334,0.16670644722590094,0.09092119047619045,0.0,0.05855583572242755,0.0,0.06640265132027615,0.0,0.02499169740854074,0.0,-0.0007846815597848626,6,2,1.8333333333333333,1,0,1,96980.16666666667,116344,116344,10910.542857142855,20004.773667108115,2055.1666666666665,0,6781,422.65714285714284,2928.088137144934,0.9695333333333334,0.0,1
13962,330000,2,1,1,34,0,0,-1,-1,0,0,21576,24226,15577,89851,86005,121319,5002,15579,89851,5000,50000,100000,0,0.06538181818181818,0.0734121212121212,0.0472030303030303,0.27227575757575756,0.26062121212121214,0.3676333333333333,0.1810878787878788,0.3676333333333333,0.0472030303030303,0.06538181818181818,0.1240612085792142,-0.06565593073593069,0.20647238504086518,1.0001283944276818,1.0,0.058136154874716586,0.4121365985542248,0.5353747065794977,0.20647238504086518,0.05306638125262456,0,0,0.0,0,0,0,59759.0,21576,121319,-21666.457142857136,40940.19883114069,44238.666666666664,5002,100000,-14097.199999999995,38994.806652795305,0.06538181818181818,0.015157575757575757,0
13963,30000,2,3,1,54,2,2,2,0,0,2,23498,26400,25682,26155,27972,27374,3600,0,1200,2400,0,2300,1,0.7832666666666667,0.88,0.8560666666666666,0.8718333333333333,0.9324,0.9124666666666666,0.8726722222222224,0.9324,0.7832666666666667,0.7832666666666667,0.0473893503299144,-0.023399047619047608,0.13636363636363635,0.0,0.04588032880902313,0.0858000858000858,0.0,0.053608810194549064,0.13636363636363635,0.018692718692718692,4,2,1.3333333333333333,1,0,1,26180.166666666668,23498,27972,-701.97142857143,1421.680509897432,1583.3333333333333,3600,3600,151.4285714285713,1317.08854000869,0.7832666666666667,0.12,0
13964,480000,2,2,2,39,0,0,0,0,0,0,502904,481990,476680,402695,362128,347271,180000,17000,12638,12058,11101,9567,0,1.0477166666666666,1.0041458333333333,0.9930833333333333,0.8389479166666667,0.7544333333333333,0.72348125,0.8936347222222222,1.0477166666666666,0.72348125,1.0477166666666666,0.12725555326092688,0.07212714285714286,0.37345173136372123,0.03566333808844508,0.03138355330957673,0.033297618521627714,0.03196638936162248,0.10115252612899864,0.37345173136372123,0.0685336403571015,0,0,0.0,0,0,0,428944.6666666667,502904,502904,34621.02857142856,61082.665565244904,40394.0,180000,180000,24869.771428571417,62475.091946044115,1.0477166666666666,0.375,0
13965,100000,1,1,2,39,-1,-1,-1,-1,-1,-1,1442,1261,1411,1411,1075,1139,1261,1411,1411,1075,1500,0,0,0.01442,0.01261,0.01411,0.01411,0.01075,0.01139,0.012898333333333331,0.01442,0.01075,0.01442,0.0014274267834891645,0.0005922857142857133,1.0,1.0,1.0,1.0,1.3169446883230904,1.0633889376646182,1.0,-0.06338893766461823,0,0,0.0,0,0,0,1289.8333333333333,1442,1442,59.22857142857142,142.74267834891646,1109.6666666666667,1261,1500,182.11428571428576,514.6887948610845,0.01442,0.01261,0
13966,270000,2,1,1,43,-2,-2,-2,-2,-2,-2,1626,1443,1443,1443,9629,1773,1443,1443,1443,9629,1773,14524,0,0.006022222222222222,0.005344444444444444,0.005344444444444444,0.005344444444444444,0.035662962962962966,0.006566666666666667,0.010714197530864196,0.035662962962962966,0.005344444444444444,0.006022222222222222,0.011166619048004988,-0.002676507936507938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,0,0,0,2892.8333333333335,1626,9629,-722.657142857143,3014.9871429613463,5042.5,1443,14524,-2130.885714285713,5171.937991056479,0.006022222222222222,0.005344444444444444,0
13967,40000,2,3,1,55,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,5.333333333333333,1,1,1,2400.0,2400,2400,0.0,0.0,0.0,0,0,0.0,0.0,0.06,0.0,0
13968,180000,2,2,2,34,1,2,0,0,0,0,180373,176063,175324,177197,181041,180044,0,7632,6083,6671,7515,6413,0,1.0020722222222223,0.9781277777777778,0.9740222222222222,0.9844277777777778,1.0057833333333333,1.0002444444444445,0.9907796296296296,1.0057833333333333,0.9740222222222222,1.0020722222222223,0.012405929845685748,-0.0024066666666666884,0.0,0.04353083434099154,0.034329023629068214,0.03684800680508835,0.04173979693852614,0.03128953234273485,0.0,-0.007679676634114911,2,2,0.5,1,0,0,178340.33333333334,180373,181041,-433.20000000000744,2233.067372223438,5719.0,0,7632,-922.914285714285,2617.65104626266,1.0020722222222223,0.0,1
13969,240000,1,2,2,25,2,0,0,0,0,0,178878,181717,165662,144277,112210,116047,6095,4729,5682,5500,5000,16290,1,0.745325,0.7571541666666667,0.6902583333333333,0.6011541666666667,0.4675416666666667,0.4835291666666667,0.6241604166666667,0.7571541666666667,0.4675416666666667,0.745325,0.11659974074318225,0.06476916666666667,0.03354116565868906,0.028546075744588378,0.039382576571456294,0.04901523928348632,0.04308599102087947,0.0387142096558199,0.03354116565868906,-0.0039558814263278815,1,2,0.3333333333333333,1,0,0,149798.5,178878,181717,15544.6,27983.93777836374,7216.0,6095,16290,-1474.4571428571421,4082.2329265570656,0.745325,0.025395833333333333,0
13970,210000,2,1,1,38,-1,-1,-1,-2,-2,-2,4868,13118,16114,3353,10775,2938,13174,16114,3353,10775,3000,16520,0,0.023180952380952382,0.06246666666666666,0.07673333333333333,0.015966666666666667,0.05130952380952381,0.01399047619047619,0.0406079365079365,0.07673333333333333,0.01399047619047619,0.023180952380952382,0.02421003063340369,0.004005442176870747,1.0042689434364995,1.0,1.0,1.0,1.0211027910142954,1.005074346890159,1.0042689434364995,-0.0033667695155592914,0,0,0.0,0,0,0,8527.666666666666,4868,16114,841.1428571428571,5084.106433014776,10489.333333333334,13174,16520,434.0000000000001,5512.29267687734,0.023180952380952382,0.06273333333333334,0
13971,50000,2,2,2,23,1,-1,-1,2,2,0,3,34361,44804,44800,43576,44315,34361,10443,2001,1,2001,2001,0,6e-05,0.68722,0.89608,0.896,0.87152,0.8863,0.7061966666666666,0.89608,6e-05,6e-05,0.32425275807959175,-0.14240057142857138,1.0,0.23308186769038478,0.04466517857142857,2.2948411969891684e-05,0.04515401105720411,0.2645848011461974,1.0,0.2142750897164007,3,2,0.8333333333333334,1,0,1,35309.833333333336,3,44804,-7120.028571428567,16212.637903979587,8468.0,34361,34361,5403.599999999999,12052.001424383145,6e-05,0.68722,0
13972,230000,2,3,1,44,-1,-1,-1,-1,-1,-1,1424,6534,3733,1443,1443,1435,6553,3756,1443,1443,1435,2965,0,0.006191304347826087,0.028408695652173913,0.016230434782608695,0.006273913043478261,0.006273913043478261,0.006239130434782609,0.011602898550724638,0.028408695652173913,0.006191304347826087,0.006191304347826087,0.00835364632045797,0.0021749068322981365,1.0029078665442301,1.006161264398607,1.0,1.0,1.0,1.0018138261885674,1.0029078665442301,0.0011976997487065663,0,0,0.0,0,0,0,2668.6666666666665,1424,6534,500.22857142857134,1921.3386537053332,2932.5,6553,6553,711.5142857142854,1846.9323891252761,0.006191304347826087,0.028491304347826086,0
13973,50000,2,2,2,24,-1,-1,-2,-2,-2,-2,2675,0,0,0,0,0,0,0,0,0,0,0,1,0.0535,0.0,0.0,0.0,0.0,0.0,0.008916666666666666,0.0535,0.0,0.0535,0.019938272799373127,0.0076428571428571405,,,,,,,,,0,0,0.0,0,0,0,445.8333333333333,2675,2675,382.142857142857,996.9136399686562,0.0,0,0,0.0,0.0,0.0535,0.0,0
13974,250000,2,1,2,41,1,3,2,0,0,-1,4649,3964,3281,934,467,12871,0,10,0,0,12871,0,0,0.018596,0.015856,0.013124,0.003736,0.001868,0.051484,0.017444,0.051484,0.001868,0.018596,0.016389803171484398,-0.0032310857142857138,0.0,0.003047851264858275,0.0,0.0,1.0,0.20060957025297163,0.0,-0.19969521487351427,3,3,1.0,1,1,1,4361.0,4649,12871,-807.7714285714283,4097.450792871099,2146.8333333333335,0,12871,-1102.3714285714286,4795.994523789849,0.018596,0.0,0
13975,120000,2,3,1,45,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
13976,160000,1,2,1,35,-2,-2,-1,-1,-2,-2,1822,2229,7110,1539,-1,1238,2229,7116,1539,0,1240,598,0,0.0113875,0.01393125,0.0444375,0.00961875,-6.25e-06,0.0077375,0.01451770833333333,0.0444375,-6.25e-06,0.0113875,0.014060894082685989,0.0027108928571428557,1.0,1.0008438818565402,1.0,,1.001615508885299,1.0006148476854597,1.0,-0.00040026447993578003,0,0,0.0,0,0,0,2322.8333333333335,1822,7110,433.7428571428572,2249.7430532297585,2120.3333333333335,2229,7116,780.6285714285713,2341.4646887982076,0.0113875,0.01393125,0
13977,210000,1,2,1,29,-1,-1,-1,-1,-1,-1,1685,6644,3584,1756,732,730,6715,5800,6256,732,730,3050,0,0.008023809523809523,0.031638095238095236,0.017066666666666667,0.008361904761904761,0.0034857142857142856,0.003476190476190476,0.012008730158730158,0.031638095238095236,0.003476190476190476,0.008023809523809523,0.009878593490342777,0.0033114285714285715,1.0106863335340157,1.6183035714285714,3.562642369020501,1.0,1.0,1.6383264547966179,1.0106863335340157,0.0639676238496602,0,0,0.0,0,0,0,2521.8333333333335,1685,6644,695.3999999999999,2074.504632971983,3880.5,6715,6715,1115.9714285714283,2512.9764390724663,0.008023809523809523,0.03197619047619048,0
13978,260000,2,1,2,29,0,0,0,0,0,0,203896,196219,188608,172722,159826,146891,7282,6486,5712,5647,5386,5000,0,0.7842153846153846,0.7546884615384616,0.7254153846153846,0.6643153846153846,0.6147153846153847,0.5649653846153846,0.6847192307692308,0.7842153846153846,0.5649653846153846,0.7842153846153846,0.07757705191756714,0.04506483516483511,0.03711159469776117,0.034388785205293516,0.03307048320422413,0.0353321737389411,0.03666664397410325,0.03531393616406463,0.03711159469776117,-5.34870863317311e-06,0,0,0.0,0,0,0,178027.0,203896,203896,11716.857142857141,20170.033498567456,5918.833333333333,7282,7282,422.1428571428571,755.5065445705212,0.7842153846153846,0.028007692307692306,0
13979,310000,2,2,1,32,0,0,0,0,0,0,73491,76452,78736,80590,82453,84252,4000,4000,3000,3000,3000,5000,0,0.23706774193548388,0.24661935483870967,0.25398709677419357,0.2599677419354839,0.2659774193548387,0.2717806451612903,0.25589999999999996,0.2717806451612903,0.23706774193548388,0.23706774193548388,0.011652891724198759,-0.006789124423963146,0.05232041019201591,0.05080268238162975,0.03722546221615585,0.03638436442579409,0.03560746332431278,0.04246807650798168,0.05232041019201591,0.004784421169124191,0,0,0.0,0,0,0,79329.0,73491,84252,-2104.6285714285727,3612.3964345016175,3666.6666666666665,4000,5000,-57.1428571428571,745.3559924999299,0.23706774193548388,0.012903225806451613,0
13980,50000,2,3,1,42,0,0,0,0,0,0,50427,48115,46991,47276,47870,47865,6506,2607,3312,13107,2648,0,1,1.00854,0.9623,0.93982,0.94552,0.9574,0.9573,0.9618133333333333,1.00854,0.93982,1.00854,0.0222585014969312,0.007577142857142871,0.13521770757560012,0.05547870868889787,0.07005668838311194,0.2738040526425736,0.055322260524391514,0.117975883562915,0.13521770757560012,-0.005853444985125859,0,0,0.0,0,0,0,48090.666666666664,50427,50427,378.857142857142,1112.9250748465604,4696.666666666667,6506,13107,646.0571428571424,4214.00671043077,1.00854,0.13012,0
13981,360000,2,1,2,30,-2,-2,-2,-2,-2,-2,750,1166,398,0,418,1840,1166,398,0,418,1840,0,0,0.0020833333333333333,0.003238888888888889,0.0011055555555555556,0.0,0.001161111111111111,0.005111111111111111,0.0021166666666666664,0.005111111111111111,0.0,0.0020833333333333333,0.001665477971162628,-0.0002228571428571429,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0,0,0.0,0,0,0,762.0,750,1840,-80.22857142857136,599.5720696185462,637.0,1166,1840,31.028571428571375,663.7858590439139,0.0020833333333333333,0.003238888888888889,0
13982,50000,2,1,2,24,0,0,0,0,0,0,49144,48202,43656,29466,29936,30350,1837,1462,1038,1086,1069,1034,0,0.98288,0.96404,0.87312,0.58932,0.59872,0.607,0.76918,0.98288,0.58932,0.98288,0.17423653309988313,0.09311885714285711,0.03811045184847102,0.03348909657320872,0.03522704133577683,0.03627739176910743,0.03522240527182867,0.03566527735967854,0.03811045184847102,0.00029877979573859686,0,0,0.0,0,0,0,38459.0,49144,49144,4655.942857142856,8711.826654994156,1254.3333333333333,1837,1837,147.0285714285713,300.18253705962906,0.98288,0.03674,0
13983,240000,1,2,1,44,0,0,0,0,0,0,199446,200899,205084,194800,183962,188496,7500,10006,7000,7000,8000,7000,0,0.831025,0.8370791666666667,0.8545166666666667,0.8116666666666666,0.7665083333333333,0.7854,0.8143659722222222,0.8545166666666667,0.7665083333333333,0.831025,0.030392318300362108,0.013791071428571408,0.03733219179786858,0.04878976419418385,0.03593429158110883,0.03805133668909884,0.042441218911807146,0.040509760634813444,0.03733219179786858,5.203732772078526e-05,0,0,0.0,0,0,0,195447.83333333334,199446,205084,3309.857142857129,7294.156392086903,7751.0,7500,10006,243.37142857142857,1072.5382666055946,0.831025,0.03125,0
13984,500000,1,3,1,49,0,0,0,0,-2,-2,74919,70287,10546,-4729,-10505,-14433,1862,1074,4753,5475,3751,28598,0,0.149838,0.140574,0.021092,-0.009458,-0.02101,-0.028866,0.04202833333333333,0.149838,-0.028866,0.149838,0.07463598683759881,0.04025205714285713,0.026491385320187234,0.10183956002275744,,,,0.06416547267147234,0.026491385320187234,-0.0753481747025702,0,0,0.0,0,0,0,21014.166666666668,74919,74919,20126.02857142857,37317.9934187994,7585.5,1862,28598,-4069.5142857142846,9520.71336175324,0.149838,0.003724,0
13985,150000,2,1,1,40,0,0,0,0,0,0,152880,151333,151264,146328,148012,151014,6000,10031,4630,4918,9000,5104,0,1.0192,1.0088866666666667,1.0084266666666666,0.97552,0.9867466666666667,1.00676,1.0009233333333334,1.0192,0.97552,1.0192,0.014911545489616065,0.004615047619047624,0.039647664422168334,0.0663145229532473,0.03164124432781149,0.03322703564575845,0.05959712344550836,0.04608551815889878,0.039647664422168334,-0.000681143073919123,0,0,0.0,0,0,0,150138.5,152880,152880,692.2571428571467,2236.7318234424083,6613.833333333333,6000,10031,208.14285714285725,2114.9725306858136,1.0192,0.04,0
13986,160000,2,2,1,38,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,316,0,0.001975,0.001975,0.001975,0.001975,0.001975,0.001975,0.0019750000000000006,0.001975,0.001975,0.001975,4.336808689942018e-19,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,0,0,0,316.0,316,316,0.0,0.0,316.0,316,316,0.0,0.0,0.001975,0.001975,0
13987,410000,2,2,2,42,0,0,0,-1,-1,0,37492,33535,7267,14190,132106,289397,1625,1031,14224,132116,163020,10014,0,0.0914439024390244,0.08179268292682927,0.01772439024390244,0.03460975609756098,0.322209756097561,0.7058463414634146,0.2089378048780488,0.7058463414634146,0.01772439024390244,0.0914439024390244,0.24381419371401417,-0.10886139372822297,0.04845683614134486,0.14187422595293794,1.0023960535588443,1.0000756967889421,0.5633092257348902,0.551222407635392,0.04845683614134486,-0.18879062500230956,0,0,0.0,0,0,0,85664.5,37492,289397,-44633.171428571426,99963.81942274582,53671.666666666664,1625,163020,-18451.54285714286,67147.32185939279,0.0914439024390244,0.0039634146341463415,0
13988,50000,2,3,2,63,2,2,2,2,0,0,51432,50316,50866,48194,47233,50224,0,3600,0,3000,5001,2000,0,1.02864,1.00632,1.01732,0.96388,0.94466,1.00448,0.9942166666666665,1.02864,0.94466,1.02864,0.0298516697839315,0.010263428571428618,0.0,0.07077419101167774,0.0,0.0635149154193043,0.09957390888818095,0.046772603063832595,0.0,-0.019188854218398856,4,2,1.3333333333333333,1,0,1,49710.833333333336,51432,51432,513.171428571423,1492.583489196575,2266.8333333333335,0,5001,-491.5142857142858,1832.066266693308,1.02864,0.0,1
13989,50000,1,3,2,38,0,0,0,0,0,0,47350,44948,40326,19576,19565,19531,1772,1301,835,856,854,672,0,0.947,0.89896,0.80652,0.39152,0.3913,0.39062,0.6376533333333333,0.947,0.39062,0.947,0.2499298353983018,0.13485371428571424,0.03942333362997241,0.032262064176957796,0.042654270535349405,0.04375159723996933,0.04372535968460396,0.04036332505337058,0.03942333362997241,-0.0020093585172274667,0,0,0.0,0,0,0,31882.666666666668,47350,47350,6742.685714285711,12496.491769915088,1048.3333333333333,1772,1772,194.8571428571428,376.25995741715,0.947,0.03544,0
13990,170000,2,1,2,29,0,0,0,-1,0,0,115194,111991,22499,25015,34343,53403,10000,10000,25015,10000,20000,20000,0,0.6776117647058824,0.6587705882352941,0.1323470588235294,0.1471470588235294,0.20201764705882352,0.31413529411764707,0.3553382352941176,0.6776117647058824,0.1323470588235294,0.6776117647058824,0.2288394402389614,0.09065260504201679,0.08929288960720058,0.4444641984088182,1.0,0.29118015316076057,0.37451079527367376,0.43988960729009063,0.08929288960720058,-0.0417151766084889,0,0,0.0,0,0,0,60407.5,115194,115194,15410.942857142856,38902.704840623446,15835.833333333334,10000,25015,-1856.7142857142858,6070.537055227394,0.6776117647058824,0.058823529411764705,0
13991,100000,2,1,2,47,0,0,-2,-2,-2,-2,22970,0,0,0,0,0,0,0,0,0,0,0,0,0.2297,0.0,0.0,0.0,0.0,0.0,0.03828333333333333,0.2297,0.0,0.2297,0.08560413573861694,0.032814285714285706,,,,,,,,,0,0,0.0,0,0,0,3828.3333333333335,22970,22970,3281.428571428571,8560.413573861695,0.0,0,0,0.0,0.0,0.2297,0.0,0
13992,230000,1,1,1,46,2,2,2,2,2,0,193112,197039,200300,203018,199689,202833,8500,8000,7500,0,6622,20200,1,0.8396173913043479,0.856691304347826,0.8708695652173913,0.8826869565217391,0.8682130434782609,0.8818826086956522,0.8666601449275363,0.8826869565217391,0.8396173913043479,0.8396173913043479,0.01494100126141322,-0.007363105590062082,0.043138667979435545,0.0399400898652022,0.03694253711493562,0.0,0.03264754748980689,0.030533768489876052,0.043138667979435545,0.00609223308444595,5,2,1.6666666666666667,1,0,1,199331.83333333334,193112,203018,-1693.5142857142864,3436.4302901250435,8470.333333333334,8500,20200,-1339.028571428571,5970.924039785541,0.8396173913043479,0.03695652173913044,1
13993,20000,1,2,2,30,1,2,0,0,2,0,17819,17244,18938,19836,19390,19664,0,2000,1500,0,1000,1500,1,0.89095,0.8622,0.9469,0.9918,0.9695,0.9832,0.9407583333333335,0.9918,0.8622,0.89095,0.048170931904578676,-0.02365857142857149,0.0,0.10560777273207309,0.07562008469449485,0.0,0.050854353132628156,0.04641644211183922,0.0,0.00038990664668167715,3,2,0.8333333333333334,1,0,1,18815.166666666668,17819,19836,-473.17142857142915,963.4186380915736,1000.0,0,2000,-85.71428571428564,763.7626158259734,0.89095,0.0,1
13994,170000,2,1,1,50,-2,-2,-2,-2,-2,-2,3955,5269,1986,1611,316,1608,5269,1986,1611,316,1608,2957,0,0.02326470588235294,0.030994117647058825,0.01168235294117647,0.009476470588235295,0.0018588235294117648,0.009458823529411764,0.014455882352941174,0.030994117647058825,0.0018588235294117648,0.02326470588235294,0.009723271855241643,0.004532605042016806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,0,0,0,2457.5,3955,5269,770.5428571428571,1652.9562153910792,2291.1666666666665,5269,5269,399.6857142857142,1540.2693938254943,0.02326470588235294,0.030994117647058825,0
13995,160000,2,1,2,36,-1,3,2,-1,2,-1,598,598,168,1449,916,2133,0,0,1449,0,2133,0,1,0.0037375,0.0037375,0.00105,0.00905625,0.005725,0.01333125,0.0061062500000000006,0.01333125,0.00105,0.0037375,0.0040380707800879365,-0.0017696428571428572,0.0,0.0,1.0,0.0,1.0,0.4,0.0,-0.2,3,3,1.1666666666666667,0,1,1,977.0,598,2133,-283.14285714285705,646.0913248140699,597.0,0,2133,-141.4285714285714,867.0674714230721,0.0037375,0.0,0
13996,400000,1,3,2,35,-1,-1,-1,-2,-2,-1,92,101,-42,-42,-42,1058,101,0,0,0,1100,1100,0,0.00023,0.0002525,-0.000105,-0.000105,-0.000105,0.002645,0.00046875000000000004,0.002645,-0.000105,0.00023,0.0009855114471684233,-0.0003143571428571428,1.0,,,,1.0396975425330812,1.0198487712665405,1.0,-0.039697542533081435,0,0,0.0,0,0,0,187.5,92,1058,-125.74285714285712,394.2045788673693,383.5,101,1100,-237.0,507.89885804163805,0.00023,0.0002525,0
13997,340000,2,1,2,29,0,0,0,0,0,0,82922,81084,74530,66897,64699,35540,3600,2962,2500,1800,1000,1000,0,0.24388823529411766,0.23848235294117648,0.21920588235294117,0.19675588235294117,0.19029117647058824,0.10452941176470588,0.19885882352941178,0.24388823529411766,0.10452941176470588,0.24388823529411766,0.0465251538977936,0.024680504201680668,0.04439840165754033,0.039742385616530256,0.03737088359717177,0.0278211409759038,0.028137310073157007,0.035494024384060636,0.04439840165754033,0.0044443427809393084,0,0,0.0,0,0,0,67612.0,82922,82922,8391.371428571425,15818.552325249826,2143.6666666666665,3600,3600,559.5999999999999,970.5327860968371,0.24388823529411766,0.010588235294117647,0
13998,90000,1,3,1,31,1,2,2,3,5,5,63276,61693,75670,83772,83401,81487,0,15000,10000,1500,0,1500,1,0.7030666666666666,0.6854777777777777,0.8407777777777777,0.9308,0.9266777777777778,0.9054111111111112,0.8320351851851853,0.9308,0.6854777777777777,0.7030666666666666,0.10188565555204637,-0.05215269841269839,0.0,0.19822915290075327,0.11937162775151602,0.017985395858562847,0.0,0.06711723530216643,0.0,0.018024375704219046,6,5,3.0,1,1,1,74883.16666666667,63276,83772,-4693.742857142858,9169.708999684171,4666.666666666667,0,15000,1314.285714285714,5756.6386797235145,0.7030666666666666,0.0,0
13999,140000,2,1,2,32,-2,-1,0,0,0,0,0,10626,11579,10165,13067,92743,10626,1154,1000,3067,80000,3015,0,0.0,0.0759,0.08270714285714285,0.07260714285714286,0.09333571428571429,0.66245,0.1645,0.66245,0.0,0.0,0.22474546222141092,-0.0958416326530612,1.0,0.0996631833491666,0.09837678307919331,0.23471340016836306,0.8625987945181847,0.4590704322229815,1.0,0.013975219414443357,0,0,0.0,0,0,0,23030.0,0,92743,-13417.828571428568,31464.364710997528,16477.0,10626,80000,-5730.0,28591.348143567255,0.0,0.0759,0
14000,280000,2,2,1,27,-2,-2,-2,-2,-2,-2,747,0,5737,922,107,980,0,5737,922,107,980,648,0,0.002667857142857143,0.0,0.020489285714285713,0.003292857142857143,0.00038214285714285715,0.0035,0.005055357142857143,0.020489285714285713,0.0,0.002667857142857143,0.007033579187154488,0.0003396938775510202,,1.0,1.0,1.0,1.0,1.0,,0.0,0,0,0.0,0,0,0,1415.5,747,5737,95.11428571428559,1969.4021724032566,1399.0,0,5737,338.45714285714286,1975.3396332445382,0.002667857142857143,0.0,0
14001,180000,2,2,1,40,-1,-1,-1,0,0,2,632,316,166,6988,6822,466,316,166,6822,466,0,632,0,0.003511111111111111,0.0017555555555555556,0.0009222222222222222,0.03882222222222222,0.0379,0.002588888888888889,0.01425,0.03882222222222222,0.0009222222222222222,0.003511111111111111,0.017069283593251106,-0.004049206349206349,1.0,1.0,0.9762449914138523,0.06830841395485195,0.0,0.6089106810737408,1.0,0.29316915860451487,1,2,0.3333333333333333,0,0,0,2565.0,632,6988,-728.8571428571429,3072.4710467851987,1400.3333333333333,316,6822,150.68571428571414,2433.039091799025,0.003511111111111111,0.0017555555555555556,0
14002,500000,1,1,1,53,1,1,-1,0,-1,0,7196,-1189,4639,2800,854,10854,0,7439,0,854,10000,13313,0,0.014392,-0.002378,0.009278,0.0056,0.001708,0.021708,0.008384666666666667,0.021708,-0.002378,0.014392,0.007985033388923445,-0.0012902857142857147,,1.603578357404613,0.0,1.0,0.9213193292795283,0.8812244216710354,,0.10467770843752519,2,1,0.3333333333333333,1,0,0,4192.333333333333,7196,10854,-645.1428571428572,3992.516694461722,5267.666666666667,0,13313,-2145.7714285714274,5272.7939041418595,0.014392,0.0,0
14003,360000,2,1,1,34,-2,-2,-2,-2,-2,-2,9100,15658,1874,6330,-200,-200,15658,1874,6330,0,0,0,0,0.025277777777777777,0.04349444444444445,0.005205555555555555,0.017583333333333333,-0.0005555555555555556,-0.0005555555555555556,0.015075,0.04349444444444445,-0.0005555555555555556,0.025277777777777777,0.01583291771709226,0.007112539682539681,1.0,1.0,1.0,,,1.0,1.0,0.0,0,0,0.0,0,0,0,5427.0,9100,15658,2560.5142857142855,5699.850378153214,3977.0,15658,15658,2578.3428571428567,5684.108930459843,0.025277777777777777,0.04349444444444445,0
14004,50000,1,1,2,23,0,0,0,0,0,0,8003,9025,9868,9406,9605,9805,1310,1153,400,350,360,350,0,0.16006,0.1805,0.19736,0.18812,0.1921,0.1961,0.18570666666666666,0.19736,0.16006,0.16006,0.012750041394268314,-0.005878857142857134,0.14515235457063713,0.11684231860559384,0.0425260472039124,0.03643935450286309,0.03671596124426313,0.07553520722545393,0.14515235457063713,0.029727575075547876,0,0,0.0,0,0,0,9285.333333333334,8003,9868,-293.9428571428577,637.5020697134157,653.8333333333334,1310,1310,206.54285714285706,411.3232373153206,0.16006,0.0262,0
14005,220000,1,1,1,55,-1,-1,-2,-1,-1,-1,1782,0,0,80737,5381,2232,0,0,80737,5381,2232,121953,0,0.0081,0.0,0.0,0.3669863636363636,0.02445909090909091,0.010145454545454546,0.06828181818181818,0.3669863636363636,0.0,0.0081,0.13383530818745423,-0.012874025974025973,,,1.0,1.0,1.0,1.0,,0.0,0,0,0.0,0,0,0,15022.0,1782,80737,-2832.285714285713,29443.76780123993,35050.5,0,121953,-15460.142857142851,48397.157391559,0.0081,0.0,0
