ID,shap_LIMIT_BAL,shap_AGE,shap_PAY_0,shap_PAY_2,shap_PAY_3,shap_PAY_4,shap_PAY_5,shap_PAY_6,shap_BILL_AMT1,shap_BILL_AMT2,shap_BILL_AMT3,shap_BILL_AMT4,shap_BILL_AMT5,shap_BILL_AMT6,shap_PAY_AMT1,shap_PAY_AMT2,shap_PAY_AMT3,shap_PAY_AMT4,shap_PAY_AMT5,shap_PAY_AMT6,shap_UTIL_AVG,shap_UTIL_MAX,shap_UTIL_MIN,shap_UTIL_LATEST,shap_UTIL_VOLATILITY,shap_UTIL_TREND,shap_PAYCOV_AVG,shap_PAYCOV_LATEST,shap_PAYCOV_TREND,shap_N_MONTHS_DELINQUENT,shap_MAX_DELINQUENCY,shap_AVG_DELINQUENCY_SEVERITY,shap_RECENT_DELINQUENCY,shap_SEVERE_DELINQUENCY_FLAG,shap_PERSISTENT_DELINQUENCY_FLAG,shap_BILL_AVG,shap_BILL_LATEST,shap_BILL_MAX,shap_BILL_TREND,shap_BILL_VOLATILITY,shap_PAYAMT_AVG,shap_PAYAMT_LATEST,shap_PAYAMT_MAX,shap_PAYAMT_TREND,shap_PAYAMT_VOLATILITY,shap_BALANCE_TO_LIMIT_LATEST,shap_PAYMENT_CAPACITY,shap_UTILIZATION_STRESS_FLAG,shap_SEX_1,shap_SEX_2,shap_EDUCATION_1,shap_EDUCATION_2,shap_EDUCATION_3,shap_EDUCATION_4,shap_MARRIAGE_1,shap_MARRIAGE_2,shap_MARRIAGE_3
9155,-0.16046788,0.02935466,-0.1995672,0.0060612424,-0.013782291,0.0057122097,0.0027717724,0.053097352,-0.0719244,-0.006279106,0.042702444,-0.0031579356,-0.07863122,-0.026697773,-0.1993906,-0.4421731,-0.05575022,0.0003325295,-0.08446254,-0.16937272,-0.075100355,-0.03189817,-0.033485238,-0.13151811,0.017855264,0.010410976,0.115477614,-0.09911376,0.035318434,-0.15423861,-0.19086172,-0.08636312,-0.028841052,-1.0573772e-05,0.0,-0.081180364,-0.022840915,-0.050227772,0.040360305,-0.10288504,-0.11670183,-0.062857226,-0.006496321,0.017089143,0.06492076,-0.040984083,0.026878325,-0.0013653842,-0.008310008,0.024840547,0.00024208629,0.02335432,0.0113465255,0.007520066,-0.022192443,-0.07911579,-0.00052029925
29528,-0.031381983,0.0024517816,-0.07859491,0.005562987,-0.006321658,-0.00085816905,0.0064641256,0.01802305,0.26807114,-0.007012822,-0.120411485,0.01020035,-0.054254986,-0.0006686937,-0.024231477,0.019179747,-0.24752231,-0.09770618,-0.021295179,-0.037316784,-0.026288265,-0.029975753,0.019608308,-0.06018546,0.009199977,-0.013222857,-0.040664755,-0.041779764,0.020781845,-0.15820542,-0.17803118,-0.13259403,-0.022087354,-1.0573772e-05,0.0,0.08749886,0.051092573,-0.0149100805,0.18096568,-0.03946372,0.004545143,0.0030732737,-0.029312363,0.020481886,0.03936429,-0.02080344,0.00593107,-0.0013653842,0.0065014916,0.009673785,0.00028902994,0.0217343,0.0047363318,0.01033408,-0.017709874,-0.060063142,1.3570953e-05
21568,0.16823265,-0.0036506916,-0.20630611,-0.00015215475,0.006979181,0.0034124646,0.0024328772,-0.0040403805,-0.0716773,0.006670708,-0.010266728,0.006780672,-0.048690997,0.0025146378,0.03640761,0.10720303,-0.026270548,-0.03856037,-0.0063583627,-0.029522093,0.03165218,0.08747445,0.02162313,0.05407592,0.023335626,-0.032209832,0.010421019,-0.032955483,0.011812995,-0.14565393,-0.19583127,-0.113578685,-0.027092995,-1.0573772e-05,0.0,-0.03279713,-0.022407997,-0.023687094,-0.04779127,-0.08237675,0.03771207,0.0017433974,-0.023621103,0.015874483,-0.030321458,0.0072647356,-0.008877252,-0.001376457,-0.016280305,-0.006048315,-0.018496176,-0.015624774,0.00484316,0.010573556,-0.01612525,-0.020816071,2.1457317e-06
20465,0.004935872,-0.03796502,0.816623,0.0064439885,0.012428076,0.0016066933,-0.008244244,-0.0025771665,-0.018910004,-0.013118312,0.03571121,0.004116603,0.0131893,0.02884265,0.051954653,-0.2098178,-0.07351033,0.033675764,0.013032722,-0.0034106653,0.017299417,0.06972544,0.024303395,0.09691253,-0.006197818,-0.019147197,0.13889085,0.07882039,-0.0057245987,0.2815283,0.49637663,0.34464866,0.03703455,-7.922725e-06,0.0,0.044722013,-0.0059047313,0.018380951,-0.030877322,-0.0007456062,0.10133327,-0.001465684,0.0009366189,-0.011684991,0.060409334,0.018899785,0.015486945,0.004113603,0.010780571,0.015199398,0.0026373013,-0.0054268413,0.007825354,0.013074845,-0.021972202,-0.049943656,6.515915e-05
16288,0.09710689,-0.0011683438,-0.19391222,-0.00094353413,-0.048019286,-0.0065869503,-0.018874751,0.010716797,-0.09676259,-0.029507704,-0.052110758,0.029401591,0.086621284,-0.02490069,0.04557933,0.093079604,0.083622634,0.06559526,0.04910581,0.050032806,-0.033772465,-0.02820925,0.005453194,-0.019835392,-0.028164212,-0.026454048,0.021719981,-0.0486258,-0.010147263,-0.16354343,-0.17898868,-0.101723336,-0.024348645,-1.1933477e-05,0.0,0.0532008,-0.036495205,-0.053956825,-0.054853637,-0.11589646,0.025898779,-0.0019036102,0.016167525,0.04184273,-0.011977926,-0.0045261607,0.0059299814,-0.001376457,-0.02746481,-0.008967457,0.0038952131,0.0045405105,0.005284655,0.011686849,0.021036174,0.042296253,2.1457317e-06
5637,-0.04819955,0.009325047,-0.066608034,0.0033724261,0.004833805,0.017322196,0.0054062568,0.016884448,0.20545998,-0.03339483,-0.0067224186,-0.0021976947,0.027494801,-0.023960436,0.029229298,0.07081096,0.17773588,-0.035181727,-0.0028143665,0.05545927,-0.05432349,-0.017474076,0.0050646868,-0.038390193,-0.063802496,-0.034211997,0.0011653691,-0.037122585,0.0043442207,-0.14742607,-0.16401759,-0.11055741,-0.01928551,-1.0573772e-05,0.0,0.06432832,0.034832142,0.01647915,-0.05062512,0.12079868,0.04175367,-0.001269252,-0.021544691,-0.008665869,-0.03406624,-0.010963976,-0.011419408,-0.001376457,-0.015221116,-0.0057361987,0.00040263505,0.00746688,0.00506818,0.011176229,-0.011934294,-0.02369544,-5.053689e-07
22073,-0.022168932,-0.041355696,-0.21681769,-0.0003355303,0.0016066013,0.0038385212,0.0027207725,-0.0038447385,-0.08248457,-0.020834778,0.060729016,-0.038973466,-0.04961511,0.0024438584,-0.08817025,-0.014646028,-0.11606937,-0.039093178,-0.04963703,-0.051698502,0.012421193,0.13429628,0.14477392,-0.0011907292,-0.033775497,0.009650453,0.080335125,0.11481077,-0.010029655,-0.14906639,-0.20818055,-0.13350233,-0.028069472,-1.0573772e-05,0.0,-0.02047675,-0.030283548,-0.029860882,0.09589452,0.05595277,-0.08637005,0.00417359,-0.08731281,-0.01936383,-0.13694412,0.009264214,-0.0051141805,-0.0016210396,-0.027850587,-0.010634802,-0.014994211,-0.017858049,0.008040645,0.008457965,-0.013845135,-0.013578732,5.1900215e-06
524,-0.012767605,0.006799582,-0.2394218,6.174423e-05,0.008872849,0.003370419,0.0025259226,-0.0045991754,-0.09624287,-0.035926845,0.02446543,0.013851234,-0.08898519,0.018632764,-0.09958857,-0.012958825,-0.08838535,-0.04654467,-0.0022989898,-0.03918657,0.028931094,-0.03362912,0.014905472,0.009661618,0.007906496,-0.025871586,-0.006769251,-0.023896107,0.022560585,-0.18172383,-0.23647705,-0.13450621,-0.02786655,-1.0573772e-05,0.0,-0.043929253,-0.020120261,-0.014964637,-0.070007995,-0.010955273,-0.063085064,-0.001442643,-0.0510717,-0.020650376,-0.021853749,0.020121474,-0.00310238,-0.0016210396,-0.040263634,-0.012301305,0.00040654145,0.010547507,0.006321834,0.008734007,0.013955509,0.039656762,1.4581801e-06
10888,0.15166563,0.014188297,-0.23878156,0.0004050613,0.0067743585,0.0033849995,0.0018447079,-0.004838472,-0.10794133,0.00043054027,-0.0133806085,0.0071193464,-0.033309832,0.005786363,0.010175571,-0.020016951,-0.0059051155,-0.04191776,-0.04325602,0.074799225,-0.041878514,-0.062400788,0.015986683,-0.073023595,0.01815046,0.070102565,0.011362102,-0.032312095,0.0187445,-0.18596315,-0.25259057,-0.1242824,-0.02976212,-1.0573772e-05,0.0,-0.07084313,-0.030706666,-0.010592328,0.17069504,-0.08491099,-0.023049768,0.005405962,-0.05343369,0.018255536,0.014380775,-0.021215864,-0.0056690653,-0.0016210396,-0.02539107,-0.010275189,0.0022624366,0.0052627088,0.0046302914,0.009121221,0.015721003,0.037688218,-5.053689e-07
11234,-0.002337275,-0.29077214,0.9247397,0.0026197876,0.0013021633,0.0026608878,-0.0016172593,-0.0008235504,-0.053372335,-0.03556147,0.028169855,0.014570659,-0.07103336,0.023213921,0.01691005,-0.01318607,-0.029445857,-0.022253372,0.003514107,-0.02762992,0.02466873,0.037351087,0.026846223,-0.010821668,-0.039558377,-0.017469825,-0.024459872,0.082407005,0.025477143,0.25678495,0.50411576,0.07976447,0.048114393,-1.0573772e-05,0.0,-0.046940565,-0.012374161,0.021043306,-0.05937005,0.004907785,-0.016512565,0.0052879783,-0.048220176,-0.03215926,-0.034899797,0.015142412,0.0008730471,0.02653115,-0.015465298,-0.008300103,-0.0028972232,0.010434446,0.005352556,0.010088784,-0.030769523,-0.025980096,2.8651328e-05
15569,-0.020577377,0.019064492,-0.21541813,0.0005425595,0.0068354853,0.0032045664,0.0019172158,-0.0008126738,-0.079520844,-0.04160534,0.034669437,-0.016155222,-0.078452565,0.01344055,-0.04968269,-0.07055502,-0.07141894,-0.06734808,-0.012867396,-0.04841285,0.056517012,0.14429267,0.015646407,0.16976736,-0.0138743725,-0.011915304,-0.03238636,-0.08096069,-0.05485072,-0.14081486,-0.18457188,-0.12507658,-0.0299335,-1.0573772e-05,0.0,-0.03203563,-0.02106082,-0.045740757,-0.08782846,-0.07511066,-0.019607525,0.011100607,-0.029893473,0.042134795,0.04034339,0.03371519,0.026034577,-0.0013653842,0.03451518,0.012293611,0.00034202664,0.015724355,0.0054949773,0.0076831058,-0.015883394,-0.047875177,5.1900215e-06
14916,-0.22514756,0.036506463,-0.21548133,-0.00215755,0.007140198,0.0032686961,0.002479642,-0.013886949,-0.097715095,-0.13443583,0.029106833,0.0075932485,-0.11409148,0.004834209,-0.22527222,-0.08449074,-0.0950446,0.11743866,-0.08276033,-0.04788316,-0.13654076,-0.11978165,-0.0036105788,-0.09844238,0.05492039,0.014699857,-0.09921795,-0.06636661,-0.031171324,-0.15608737,-0.21790828,-0.10253539,-0.03493138,-1.0573772e-05,0.0,-0.07120663,-0.02014376,-0.024686001,-0.24586412,-0.026338264,-0.05492192,0.0033411076,-0.038885612,0.00087793526,0.05967948,-0.04490357,-0.034111172,-0.0013653842,0.032508027,0.019986272,-0.003368002,-0.010883798,0.007301926,0.0051587536,0.0097349975,0.06878478,-0.000534562
343,0.0034498186,-0.048585594,-0.19235902,0.010141572,-0.014528033,-0.0007991789,0.00560138,0.00034312607,0.11634792,-0.030574555,0.010764818,0.016587466,-0.020831877,0.014837752,0.04830518,-0.014971192,-0.12520012,-0.03776829,0.038630985,-0.018172236,-0.045400925,-0.0032700594,0.0021822276,-0.040941536,-0.04060245,0.04107174,-0.059771944,0.10464466,0.01818626,0.2606577,0.38049784,0.18056561,-0.08221076,-1.0573772e-05,0.0,0.013866226,0.023938991,-0.015291724,0.11713962,-0.010770013,-0.043980915,0.0024029177,-0.06117245,-0.0648333,0.0081927385,-0.01802408,0.015452882,-0.003504333,-0.014347507,-0.0034947665,-0.0013772206,-0.008921264,0.004312334,0.0106414035,-0.013800724,-0.0471618,-5.053689e-07
24743,-0.08962233,0.020617459,-0.20822768,0.0035276208,0.009234204,0.0014420636,0.0030829557,0.00033793197,-0.09774619,-0.07461563,0.029027022,0.00068532967,-0.030703396,-0.005008124,-0.07667896,-0.10932946,-0.19530992,0.09964167,-0.0032373397,-0.037981953,0.06622102,0.09603518,0.0031712148,0.08159831,0.014149369,0.006824775,-0.046297796,-0.085510425,0.012559076,-0.13911584,-0.18228099,-0.114476465,-0.030394414,-1.0573772e-05,0.0,0.034797177,0.021040099,0.012702018,0.0063619427,-0.031746622,-0.04901119,0.00685863,-0.047031954,-0.12087465,0.059059724,0.020753965,-0.032703064,-0.0013653842,0.016413616,0.030876458,-0.0030125328,-0.035537317,0.0090517225,0.0054496396,-0.019843565,-0.055162095,7.841122e-06
1005,-0.059361503,-0.055340953,-0.15148982,-0.03134679,-0.07330777,-0.0050235465,-0.02799498,-0.00320432,0.17951764,-0.0027580545,0.016062798,-0.010575818,0.08014491,-0.020170799,-0.053097773,-0.02434663,-0.036279656,0.095243804,0.026799683,0.10484736,-0.025443107,-0.023576,-0.007426928,-0.066842936,-0.051062264,-0.0043144375,-0.036888484,-0.027014451,-0.028193802,-0.13673747,-0.17523962,-0.1253194,-0.019609667,-7.922725e-06,0.0,0.008213751,0.047997892,0.003325323,-0.023213012,-0.03673686,-0.027415674,0.016375454,-0.030554196,0.121176906,0.0075671887,-0.019467128,-0.03324374,-0.0013653842,-0.011511538,-0.007498033,0.00040321372,-0.0076808683,-0.046610788,0.008578727,-0.013831246,-0.07966679,-5.053689e-07
24661,-0.0799608,0.019547032,-0.18525825,-0.018730637,-0.09254356,-0.01907485,-0.03282851,-0.0054210615,0.215507,0.0046853456,-0.06695491,-0.020745587,0.061638,-0.026682377,0.013710938,0.065881334,0.13266318,0.07585128,0.039770007,0.055255644,-0.106294975,-0.0109868515,0.0060928636,-0.047661975,-0.05939262,-0.05662674,-0.069195904,-0.03235327,-0.0070741344,-0.13882221,-0.17094968,-0.09969857,-0.01829012,-1.1933477e-05,0.0,-0.049376637,0.034441497,-0.010917206,-0.0208112,0.10906731,0.066542536,-0.002090254,0.033704445,0.03313762,-0.03409339,-0.0134060215,0.0060814004,-0.001376457,0.020511245,0.0079755215,-0.0031143073,-0.006576441,0.0051181377,0.010745492,-0.012344328,-0.036703955,1.3570953e-05
23187,-0.11392868,0.015094144,-0.0866649,2.7923077e-05,-0.06667023,-0.015048693,0.017546067,0.010483805,0.18077035,-0.019328505,-0.060800377,-0.01896656,0.06349893,-0.033855792,0.049546655,0.0700629,0.15488458,-0.015257289,0.050201215,-0.0043399143,-0.113382176,-0.015858755,0.0018837983,-0.042738684,-0.032483306,-0.05456278,-0.09711991,-0.04138007,-0.008929629,-0.12803577,-0.16909973,-0.09491115,-0.019502882,-1.2898648e-05,0.0,0.015744768,0.03721288,-0.002483621,-0.03755826,0.09450833,0.026170064,-0.0014052119,-0.059061576,0.042073723,0.022765137,-0.008563578,0.021473128,-0.0013653842,-0.012807378,-0.0057361987,-0.0012664117,-0.0096905595,0.0028824671,0.009811255,-0.0054706032,-0.024174375,1.3570953e-05
5362,-0.10305313,0.00249494,-0.24053028,-0.00011265844,0.0030787243,0.0033778385,0.0028128386,-0.0027662818,-0.10184583,-0.039864335,0.036217377,0.00861257,-0.028322132,-0.0025104936,-0.067688756,-0.101752155,-0.0750201,-0.04176714,-0.03847218,-0.04581717,0.017496483,-0.05112199,0.01451333,-0.032942254,0.010610686,-0.019546378,0.13029158,0.07760167,-0.011892238,-0.19257763,-0.23914914,-0.14396113,-0.026686674,-1.0573772e-05,0.0,-0.02390967,-0.024721114,-0.009753033,-0.046355452,-0.053145804,-0.08808163,0.0017497343,-0.08309079,-0.033431515,-0.14790665,0.0066948743,0.006523982,-0.0016210396,0.057131015,0.017484725,0.0018954241,0.010923503,0.0075168605,0.010709979,0.01682974,0.03401482,5.1900215e-06
15123,-0.058829986,0.06212901,-0.08198189,0.0031855602,-0.00459526,0.004208137,0.007599965,0.011277912,0.1759071,0.017493106,-0.00733859,-0.0009325422,0.04524661,-0.018922685,0.014448545,0.07291082,-0.08594645,-0.03620836,-0.005208942,-0.041032057,-0.041638445,-0.03414449,0.0038234005,-0.045628354,-0.086102135,-0.052115295,-0.06682988,-0.033218026,0.011146715,-0.13677993,-0.17577352,-0.13608159,-0.025816118,-1.0573772e-05,0.0,0.0368435,0.035276923,0.0058284705,-0.052236624,0.11582958,-0.013387861,0.002559614,-0.075179264,-0.06848459,-0.07736029,-0.020932758,-0.03595276,-0.0016210396,0.030161709,0.014600823,-0.0023451762,-0.006971513,0.0067076785,0.008739093,0.007896608,0.033655547,-5.053689e-07
23017,-0.19074482,0.027674917,-0.09323329,0.0019055842,-0.008167488,-0.00032968048,0.003134904,0.011646316,0.11285598,0.010830686,0.02180542,0.020542933,0.022065565,0.014217501,-0.0046601547,0.005631502,-0.033525154,-0.018566871,-0.015842652,0.08665997,-0.0426986,-0.016229916,0.019400086,-0.048669502,-0.040104236,0.0046253647,-0.11727886,-0.1687517,-0.016241968,-0.15000723,-0.18880309,-0.13497922,-0.020614583,-1.0573772e-05,0.0,0.077894025,0.009426165,0.018203838,0.11880882,0.00018664257,-0.023224888,0.0027826056,-0.045179106,0.003860758,0.07586111,-0.019194355,-0.015050309,-0.0013653842,-0.019349115,-0.012150438,-0.0020233118,-0.009632753,0.0044340817,0.009501673,0.013670668,0.04530373,-5.053689e-07
3371,0.15646619,0.0040984666,-0.18592605,-0.00045294483,0.009666541,0.003600676,0.0022655248,-0.003032268,-0.052899335,0.007196099,0.008285114,0.013412457,-0.051428046,0.02431303,0.045507915,-0.030908141,-0.02486752,-0.024084019,-0.008895665,-0.014250987,0.015864858,0.1561091,0.18131936,0.17479281,0.011256538,-0.02090576,0.024496557,-0.042506963,0.023107108,-0.1421463,-0.19614758,-0.09556651,-0.026654698,-1.0573772e-05,0.0,-0.03545611,-0.020944567,-0.003046528,-0.042414684,-0.009181155,-0.0164444,0.0106385825,-0.042506877,0.018023336,-0.027944554,0.03482393,-0.03491714,-0.0016210396,0.032931693,0.012493577,0.00395568,0.016938597,0.005694605,0.010106178,-0.02343916,-0.049729146,1.3570953e-05
16796,-0.15968189,-0.03493073,-0.25851783,-0.006981343,0.0036904705,0.0030371577,0.0022512483,-0.0023700078,-0.11756392,-0.07304719,0.038517926,-0.00051424466,-0.10890442,0.01386762,-0.122131854,-0.18707329,-0.09608971,-0.05180502,0.008508275,-0.05547401,-0.13685067,-0.08327621,0.017023493,-0.11589505,-0.07043734,-0.02143377,-0.07786291,0.055246774,0.020148892,-0.18046682,-0.23172714,-0.118526876,-0.03208714,-1.0573772e-05,0.0,-0.038527835,-0.026268678,-0.028472565,-0.08272665,-0.043834243,-0.09373459,-0.0075159413,-0.07239152,-0.051470418,-0.0015828541,-0.055990197,-0.04679125,-0.0016210396,0.03283767,0.016855113,0.00034202664,0.013682423,0.007070887,0.0075102057,-0.011887796,-0.051095303,5.1900215e-06
17627,0.033715878,-0.046709258,-0.38946497,-0.0064676944,0.009383754,0.008978897,0.0020374137,-0.0049064704,-0.08435036,-0.028194226,0.013982381,0.01522976,-0.05373663,0.015322654,-0.068723015,-0.13747026,0.07475294,-0.034052256,-0.016479325,-0.031910505,0.045862287,-0.014831848,0.018089412,0.0038158384,0.009673604,0.033756446,0.00536455,-0.011428753,0.005621403,0.24767263,0.39375556,-0.02807059,-0.08917507,-1.0573772e-05,0.0,-0.024151705,-0.023763068,-0.047288448,0.1295227,-0.0776041,-0.021019652,0.009455897,-0.049549296,0.023398457,0.04648077,0.014798154,-0.0050265063,-0.005922408,-0.023387333,-0.006863753,8.440111e-08,0.009956675,0.005345412,0.008928718,-0.023116725,-0.033736024,5.1900215e-06
28568,0.23644714,0.043238442,-0.21753848,0.0021660554,0.009257462,0.0044010603,-0.000722347,-0.008438839,-0.033559486,0.009671422,0.012553107,0.00183939,-0.043623075,0.00096970994,0.012399563,-0.006089858,-0.016692143,-0.03466191,-0.013338227,0.017798768,0.038111463,0.05855359,0.021556105,-0.053589374,-0.0041147433,-0.051565174,5.091552e-05,-0.021217542,0.00797921,-0.16281657,-0.2340981,-0.114902966,-0.02983299,-1.0573772e-05,0.0,0.00817582,-0.023023527,-0.014359434,0.16608173,-0.064721465,0.010807341,0.0073381993,-0.03225499,-0.024686795,0.031670757,-0.006078822,-0.021824116,-0.001376457,-0.030238302,-0.016940426,0.0025863927,-0.013361766,-0.022113744,0.008461065,0.015198184,0.04418232,-5.053689e-07
11398,-0.12044419,-0.0031737662,-0.07822505,-0.0006061505,-0.05939766,-0.013087311,0.024658486,0.024056159,0.20743783,-0.016718023,-0.05939612,-0.064413615,0.022576587,0.0052669155,0.04833578,0.057958066,0.17727837,-0.019235501,0.048503634,0.060509257,-0.09436378,-0.013408061,-0.018735074,-0.047820825,-0.07362428,-0.00464312,0.022248171,-0.014494707,-0.01916609,-0.15491988,-0.1674341,-0.11370937,-0.02184765,-1.2898648e-05,0.0,0.048096247,0.046433408,0.015474464,-0.0047032516,0.11521544,0.068671085,-0.0013181511,-0.04813564,0.0131074935,-0.011547725,-0.008677001,0.016364861,-0.001376457,-0.012889532,-0.0056215315,-0.0014555347,-0.006538671,0.0044212854,0.011130639,0.006436233,0.04922636,1.3570953e-05
8464,-0.10031295,-0.042765837,-0.2283778,0.0024795723,0.0048037693,0.0019984182,0.0020576247,-0.0018501594,-0.02990412,0.0006178869,0.09664126,-0.0022841021,-0.037760884,0.013702352,-0.09095611,-0.2754749,-0.036437582,-0.045402303,-0.06644345,-0.031810384,0.06411164,0.16567487,0.014516717,0.21786617,0.04059744,0.03317187,-0.022898374,0.11587355,0.019643245,-0.13401964,-0.18202081,-0.13092388,-0.029846009,-1.0573772e-05,0.0,0.019021805,0.006242345,-0.0014643312,-0.01577457,-0.04157068,-0.06527339,0.011060528,-0.016849164,0.0015031773,-0.0012533724,0.046243336,0.0015968222,-0.0013653842,-0.021541515,-0.019842545,0.0005038796,0.02746159,0.005426114,0.009342809,-0.015366553,-0.0038501623,1.4581801e-06
2271,0.0388371,-0.021214847,-0.118023925,0.002151121,0.014514644,0.008903737,0.0061286986,-0.010432465,0.13978733,0.015069446,0.010861901,0.019771433,-0.023146456,-0.0079828575,0.040630262,-0.07398222,-0.101960935,-0.053774536,-0.0065419977,-0.051594798,-0.042931277,-0.037797675,0.02127348,-0.049209334,-0.015182215,0.04972181,-0.045755915,-0.020380313,0.0024695739,-0.17809995,-0.22561756,-0.12709607,-0.028708326,-1.0573772e-05,0.0,0.016315477,0.020395659,-0.021611387,0.1776568,-0.05929459,-0.046475917,0.003317395,-0.052309804,0.025439652,0.030153409,-0.015936093,0.005656314,-0.0013653842,-0.014802625,-0.0076300767,0.00018773331,0.010062127,0.0043811733,0.010821061,-0.019443,-0.045511037,1.3570953e-05
24449,-0.026779888,0.04248148,0.9783581,0.01045073,0.018643145,0.0012972613,-0.0014694412,0.00071030186,-0.018160874,0.026104165,0.07799981,0.010478457,0.104521744,0.08973145,-0.051150177,-0.43029702,-0.0625487,-0.034757808,-0.025205249,-0.12741373,0.036397442,0.0051585706,-0.022274522,-0.00035739562,0.0014555806,-0.025911985,0.09727582,0.0996073,-0.029569846,0.27757916,0.5277082,0.281274,0.04130441,-1.0573772e-05,0.0,0.12106301,0.012971154,0.036377978,-0.051187593,-0.059099756,-0.07628119,0.01852946,0.03657523,0.03048487,0.013562058,0.0024437641,6.776498e-05,0.017602222,0.013326945,0.008248288,-0.003797822,0.011901492,0.0041493177,0.009951892,-0.02467948,-0.026825903,6.515915e-05
10754,-0.064613916,-0.030214828,-0.21407612,0.0018577066,0.00810942,0.00072474097,9.469388e-05,-0.004086255,-0.13913396,-0.03310599,0.0060794465,0.0048707197,0.010848731,-0.009608163,0.034225475,-0.039409872,-0.034064036,-0.026926277,-0.004276185,-0.04073462,-0.09657101,-0.071803406,0.00032774732,-0.10507502,0.013621855,-0.012441693,-0.04692587,-0.065092094,-0.005024228,-0.19315556,-0.2468146,-0.12785313,-0.0252482,-1.0573772e-05,0.0,-0.061434504,-0.02890986,-0.056266982,-0.10990057,-0.03646472,-0.02720389,0.011084685,-0.042855438,-0.063477434,0.06752523,-0.04025661,-0.0017283408,-0.0013653842,-0.027260682,-0.009119775,0.00040654145,0.0107789505,0.006291437,0.0102286525,0.016074728,0.057198428,2.1457317e-06
8947,0.1259132,0.08858602,-0.19789253,0.0017194694,0.012679464,0.009456265,0.003048105,-0.0005842841,0.0787375,0.015028133,-0.0040910398,-0.004830772,-0.035081442,-0.0019659407,0.05355194,0.10400647,0.11262271,0.0056541474,0.037519485,0.06735453,-0.05769418,0.009399964,0.0218706,-0.027925061,-0.0791296,0.06848504,0.0304082,-0.046105582,-0.0280089,-0.13298985,-0.15577354,-0.10874276,-0.026426721,-1.2898648e-05,0.0,0.051898528,0.014540587,-0.0064528533,0.005550689,0.11383888,0.09763902,-0.001261855,0.09043758,-0.031181417,-0.030507598,-0.009612477,-0.00455618,-0.001376457,0.039353106,0.01613991,0.002529379,-0.0047692573,-0.027503105,0.007948469,0.012025777,0.040551014,-5.053689e-07
26210,-0.112018965,-0.0627935,-0.075063616,-0.012217853,-0.0775634,0.003274839,0.0021873596,0.009452639,0.16223562,-0.029566752,-0.034919716,-0.0075879395,0.031009441,-0.01830496,0.046289623,0.07194472,0.046288874,-0.009028035,-0.008313851,0.050045397,-0.07137176,-0.024776123,-0.0020811697,-0.052390076,-0.032380033,0.0026108227,-0.17211609,-0.023037907,-0.0005108008,0.19540048,-0.09832837,-0.1787552,0.017370407,-1.2898648e-05,0.0,0.03182769,0.029368605,0.019836495,0.010554632,0.109278426,0.023615124,-0.001891939,-0.029694999,-0.010586113,0.0021471342,-0.012001315,0.025224999,-0.0030826493,-0.0010137612,-0.0072989594,2.600324e-05,0.008019932,0.0045641228,0.010045916,-0.0062379,-0.025046472,1.3570953e-05
18106,-0.05312369,-0.025981542,-0.18682571,-0.0022604307,0.007771823,0.0033106047,0.0027162377,0.0032350263,-0.06358616,-0.14231627,0.08519157,-0.026621467,-0.056195784,0.025612326,-0.07692327,-0.14818585,-0.033102438,-0.07278238,-0.108706646,0.049748052,0.047562882,0.15517645,0.021558087,0.29742092,-0.029813755,0.049290292,-0.04358046,0.080745935,-0.023978317,-0.13164023,-0.17999668,-0.123214714,-0.027795225,-1.0573772e-05,0.0,0.0015345708,-0.04689341,-0.060234487,0.015074295,-0.06050541,-0.010253607,-0.013499852,-0.010091535,-0.009296215,0.08161567,0.0414259,-0.02478805,-0.0013653842,0.027846502,0.023051616,0.0020783946,-0.015124761,-0.051997926,0.0056283134,-0.012698673,-0.05172607,1.4581801e-06
3647,-0.080985114,0.029672846,-0.24521649,-0.029422905,-0.051272746,-0.0028188762,-0.02970124,0.022072392,-0.05833799,-0.03800852,0.02202041,-0.009188798,0.045258027,0.098197944,-0.23674312,-0.12627043,-0.12394473,0.096553795,0.026813565,-0.107418,-0.05556823,-0.07450182,0.017088624,-0.11399623,-0.013233225,-0.007817905,-0.028662244,-0.026670368,0.0031815926,-0.15948877,-0.2086438,-0.11584716,-0.028347867,-1.0573772e-05,0.0,-0.07731656,-0.015044624,-0.02407123,0.111750804,-0.038595475,-0.22220924,-0.0151852425,-0.016921595,0.120905824,0.0519261,-0.03578511,0.02253429,-0.0013653842,0.01584294,-7.219109e-05,0.00042056738,-0.010841378,-0.045382645,0.008594778,0.024531037,0.06953619,-0.0020998314
